X_Minimum,X_Maximum,Y_Minimum,Y_Maximum,Pixels_Areas,X_Perimeter,Y_Perimeter,Sum_of_Luminosity,Minimum_of_Luminosity,Maximum_of_Luminosity,Length_of_Conveyer,TypeOfSteel_A300,TypeOfSteel_A400,Steel_Plate_Thickness,Edges_Index,Empty_Index,Square_Index,Outside_X_Index,Edges_X_Index,Edges_Y_Index,Outside_Global_Index,LogOfAreas,Log_X_Index,Log_Y_Index,Orientation_Index,Luminosity_Index,SigmoidOfAreas,Class,Width,Height,Aspect_Ratio,BBox_Area,Center_X,Center_Y,BBox_Perimeter,Luminosity_Range,Avg_Luminosity,Luminosity_Density,Pixel_Density,Perimeter_Total,Perimeter_Efficiency,Area_Perimeter_Ratio,XY_Perimeter_Ratio,Compactness,Extent,Solidity,Size_Luminosity,Position_Score,Shape_Complexity,Steel_Size_A300,Steel_Size_A400
1089,1098,902188,902203,73,12,16,6996,80,124,1360,1,0,300,0.3853,0.4593,0.6,0.0066,0.75,0.9375,1.0,1.8633,0.9542,1.1761,0.4,-0.2513,0.2469,Other_Faults,9,15,0.5625,135,1093.5,902195.5,48,44,94.54054054054055,51.44117647058823,0.5367647058823529,28,0.5714285714285714,2.5172413793103448,0.7058823529411765,1.1685924265582415,0.5367647058823529,0.5407,6901.45945945946,986.55077925,10.7884,73,0
1033,1045,938565,938574,62,17,10,6165,87,111,1360,1,0,300,0.4632,0.4259,0.75,0.0088,0.7059,0.9,0.0,1.7924,1.0792,0.9542,-0.25,-0.2232,0.215,Other_Faults,12,9,1.2,108,1039.0,938569.5,42,24,97.85714285714286,56.559633027522935,0.5688073394495413,27,0.627906976744186,2.2142857142857144,1.5454545454545454,1.0672807919044776,0.5688073394495413,0.5741,6067.142857142858,975.1737105,12.5064,62,0
1057,1066,945549,945557,52,11,8,5035,81,126,1360,1,0,300,0.4324,0.2778,0.8889,0.0066,0.8182,1.0,0.0,1.716,0.9542,0.9031,-0.1111,-0.2435,0.1773,Other_Faults,9,8,1.0,72,1061.5,945553.0,34,45,95.0,68.97260273972603,0.7123287671232876,19,0.5428571428571428,2.6,1.2222222222222223,1.8051140109024226,0.7123287671232876,0.7222,4940.0,1003.7045095,8.2156,52,0
1036,1054,960191,960202,61,30,17,6116,86,124,1360,1,0,300,0.45,0.6919,0.6111,0.0132,0.6,0.6471,0.0,1.7853,1.2553,1.0414,-0.3889,-0.2167,0.3329,Other_Faults,18,11,1.5,198,1045.0,960196.5,58,38,98.64516129032258,30.733668341708544,0.3065326633165829,47,0.7966101694915254,1.2708333333333333,1.6666666666666667,0.3468545735185111,0.3065326633165829,0.30810000000000004,6017.354838709677,1003.4053425,21.150000000000002,61,0
1085,1103,975066,975076,96,25,16,9265,86,126,1358,1,0,300,0.3756,0.4667,0.5556,0.0132,0.72,0.625,0.0,1.9823,1.2553,1.0,-0.4444,-0.246,0.3068,Other_Faults,18,10,1.6363636363636365,180,1094.0,975071.0,56,40,95.51546391752578,51.187845303867405,0.5303867403314917,41,0.7192982456140351,2.2857142857142856,1.4705882352941178,0.7172244821512964,0.5303867403314917,0.5333,9169.484536082475,1066.727674,15.3996,96,0
309,322,1314894,1314902,61,14,10,6886,102,123,1623,1,0,100,0.3808,0.4135,0.6154,0.008,0.9286,0.8,0.0,1.7853,1.1139,0.9031,-0.3846,-0.1181,0.2105,Other_Faults,13,8,1.4444444444444444,104,315.5,1314898.0,42,21,111.06451612903226,65.58095238095238,0.580952380952381,24,0.5581395348837209,2.44,1.2727272727272727,1.328507118675753,0.580952380952381,0.5865,6774.935483870968,414.850319,9.1392,61,0
24,44,1953869,1953891,240,25,22,29699,107,140,1356,1,0,120,0.0354,0.4545,0.9091,0.0148,0.8,1.0,1.0,2.3802,1.301,1.3424,0.0909,-0.0332,0.7147,Other_Faults,20,22,0.8695652173913043,440,34.0,1953880.0,84,33,123.23236514522821,67.34467120181407,0.54421768707483,47,0.5529411764705883,5.0,1.0869565217391304,1.364673731876109,0.54421768707483,0.5455,29575.767634854772,66.43192,1.6638,240,0
1531,1544,1191636,1191659,220,18,24,20121,52,125,1686,1,0,143,0.1684,0.2642,0.5652,0.0077,0.7222,0.9583,1.0,2.3424,1.1139,1.3617,0.4348,-0.2855,0.4946,Other_Faults,13,23,0.5416666666666666,299,1537.5,1191647.5,72,73,91.04524886877829,67.07,0.7333333333333333,42,0.5753424657534246,5.116279069767442,0.72,1.5663464788436363,0.7333333333333333,0.7358,20029.954751131223,1832.15803125,7.0728,220,0
1188,1202,142256,142260,34,14,5,4385,121,143,1366,0,1,60,0.2401,0.3929,0.2857,0.0103,1.0,0.8,0.0,1.5315,1.1461,0.6021,-0.7143,0.0076,0.1622,Other_Faults,14,4,2.8,56,1195.0,142258.0,36,22,125.28571428571429,76.9298245614035,0.5964912280701754,19,0.5135135135135135,1.7,2.3333333333333335,1.1802668532823533,0.5964912280701754,0.6071,4259.714285714286,169.99831,4.5619000000000005,0,34
971,980,74495,74519,148,19,24,16771,101,133,1362,0,1,175,0.5609,0.3148,0.375,0.0066,0.4737,1.0,1.0,2.1703,0.9542,1.3802,0.625,-0.1147,0.3601,Other_Faults,9,24,0.36,216,975.5,74507.0,66,32,112.55704697986577,77.28571428571429,0.6820276497695853,43,0.6417910447761194,3.3636363636363638,0.76,1.0053096491487339,0.6820276497695853,0.6852,16658.442953020134,72.6815785,24.118699999999997,0,148
618,650,2017425,2017438,103,51,20,13657,124,141,1358,0,1,40,0.9102,0.7524,0.4063,0.0236,0.6274,0.65,0.0,2.0128,1.5051,1.1139,-0.5938,0.0359,0.681,Other_Faults,32,13,2.2857142857142856,416,634.0,2017431.5,90,17,131.31730769230768,32.750599520383695,0.24700239808153476,71,0.7802197802197802,1.4305555555555556,2.4285714285714284,0.256710863403212,0.24700239808153476,0.24760000000000004,13525.682692307691,1279.051571,64.6242,0,103
654,661,1465420,1465433,55,13,13,6302,107,126,1354,0,1,40,0.966,0.3956,0.5385,0.0052,0.5385,1.0,1.0,1.7404,0.8451,1.1139,0.4615,-0.1048,0.1965,Other_Faults,7,13,0.5,91,657.5,1465426.5,40,19,112.53571428571429,68.5,0.5978260869565217,26,0.6341463414634146,2.037037037037037,0.9285714285714286,1.0209016008711294,0.5978260869565217,0.6044,6189.464285714286,963.51792375,25.116,0,55
626,643,1969029,1969068,365,39,40,39229,91,126,1710,1,0,100,0.7322,0.4495,0.4359,0.0099,0.4359,0.975,1.0,2.5623,1.2305,1.5911,0.5641,-0.1603,0.9172,Other_Faults,17,39,0.425,663,634.5,1969048.5,112,35,107.18306010928961,59.079819277108435,0.5496987951807228,79,0.6991150442477876,4.5625,0.9512195121951219,0.7348166091382727,0.5496987951807228,0.5505,39121.81693989071,1249.36127325,57.843799999999995,365,0
550,558,2426501,2426519,109,15,18,12587,103,135,1708,1,0,100,0.644,0.2431,0.4444,0.0047,0.5333,1.0,1.0,2.0374,0.9031,1.2553,0.5556,-0.0978,0.2583,Other_Faults,8,18,0.42105263157894735,144,554.0,2426510.0,52,32,114.42727272727272,86.80689655172414,0.7517241379310344,33,0.6226415094339622,3.2058823529411766,0.7894736842105263,1.2566370614359172,0.7517241379310344,0.7569,12472.572727272727,1344.28654,21.252,109,0
57,64,766963,766976,36,9,13,2765,64,93,1694,1,0,211,0.0673,0.6044,0.5385,0.0041,0.7778,1.0,1.0,1.5563,0.8451,1.1139,0.4615,-0.4,0.1965,Other_Faults,7,13,0.5,91,60.5,766969.5,40,29,74.72972972972973,30.054347826086957,0.391304347826087,22,0.5365853658536586,1.565217391304348,0.6428571428571429,0.9327615301380004,0.391304347826087,0.39559999999999995,2690.27027027027,46.40165475,1.4806,36,0
1170,1176,745366,745380,68,15,14,7859,106,127,1364,0,1,130,0.2757,0.1905,0.4286,0.0044,0.4,1.0,1.0,1.8325,0.7782,1.1461,0.5714,-0.0971,0.1892,Other_Faults,6,14,0.4,84,1173.0,745373.0,40,21,113.89855072463769,92.45882352941176,0.8,29,0.7073170731707317,2.2666666666666666,1.0,1.0148612847700995,0.8,0.8095,7745.101449275363,874.322529,7.9953,0,68
613,620,9228,9246,85,12,18,8495,88,124,1366,0,1,175,0.8975,0.3254,0.3889,0.0051,0.5833,1.0,1.0,1.9294,0.8451,1.2553,0.6111,-0.2192,0.2359,Other_Faults,7,18,0.3684210526315789,126,616.5,9237.0,50,36,98.77906976744185,66.88976377952756,0.6692913385826772,30,0.5882352941176471,2.7419354838709675,0.631578947368421,1.1855066617319974,0.6692913385826772,0.6746,8396.220930232557,5.6946105,26.924999999999997,0,85
825,834,640704,640724,126,16,20,14429,103,132,1364,0,1,100,0.7771,0.3,0.45,0.0066,0.5625,1.0,1.0,2.1004,0.9542,1.301,0.55,-0.1053,0.3068,Other_Faults,9,20,0.42857142857142855,180,829.5,640714.0,58,29,113.61417322834646,79.7182320441989,0.6961325966850829,36,0.6101694915254238,3.4054054054054053,0.7619047619047619,1.2207885099531657,0.6961325966850829,0.7,14315.385826771653,531.472263,27.9756,0,126
1129,1137,1207379,1207406,101,27,27,11776,104,133,1694,0,1,70,0.6576,0.5324,0.2963,0.0047,0.2963,1.0,1.0,2.0043,0.9031,1.4314,0.7037,-0.0891,0.3601,Other_Faults,8,27,0.2857142857142857,216,1133.0,1207392.5,70,29,115.45098039215686,54.26728110599078,0.46543778801843316,54,0.7605633802816901,1.8363636363636364,0.9642857142857143,0.43510573604740366,0.46543778801843316,0.4676,11660.549019607843,1367.9757025,35.5104,0,101
54,62,3971234,3971359,583,75,125,60497,89,126,1366,0,1,40,0.0791,0.417,0.064,0.0059,0.1067,1.0,1.0,2.7657,0.9031,2.0969,0.936,-0.1893,0.9905,Other_Faults,8,125,0.06349206349206349,1000,58.0,3971296.5,266,37,103.59075342465754,60.43656343656344,0.5824175824175825,200,0.7490636704119851,2.900497512437811,0.5952380952380952,0.18315027294746125,0.5824175824175825,0.583,60393.40924657534,230.335197,15.82,0,583
344,355,113753,113766,92,12,13,4690,29,71,1356,1,0,300,0.5074,0.3566,0.8461,0.0081,0.9167,1.0,1.0,1.9638,1.0414,1.1139,0.1539,-0.6017,0.257,Other_Faults,11,13,0.7857142857142857,143,349.5,113759.5,48,42,50.43010752688172,32.56944444444444,0.6388888888888888,25,0.5102040816326531,3.5384615384615383,0.8571428571428571,1.8468148506725939,0.6388888888888888,0.6434,4639.569892473119,39.75894525,12.684999999999999,92,0
298,312,128172,128184,131,16,13,7119,33,78,1354,1,0,300,0.4402,0.2202,0.8571,0.0103,0.875,0.9231,0.0,2.1173,1.1461,1.0792,-0.1429,-0.5754,0.2901,Other_Faults,14,12,1.0769230769230769,168,305.0,128178.0,52,45,53.93181818181818,42.124260355029584,0.7751479289940828,29,0.5471698113207547,4.366666666666666,1.1428571428571428,1.95510041624828,0.7751479289940828,0.7798,7065.068181818182,39.09429,12.765799999999999,131,0
42,53,141291,141311,135,19,20,7015,36,71,1356,1,0,300,0.0619,0.3864,0.55,0.0081,0.5789,1.0,1.0,2.1303,1.0414,1.301,0.45,-0.594,0.3663,Other_Faults,11,20,0.5238095238095238,220,47.5,141301.0,62,35,51.580882352941174,31.742081447963802,0.6108597285067874,39,0.6190476190476191,3.375,0.9047619047619048,1.1146255144142498,0.6108597285067874,0.6135999999999999,6963.419117647059,6.7117975,2.4141,135,0
1005,1012,53568,53593,83,16,27,14187,161,181,1353,0,1,200,0.5041,0.5257,0.28,0.0052,0.4375,0.9259,1.0,1.9191,0.8451,1.3979,0.72,0.3354,0.2998,Other_Faults,7,25,0.2692307692307692,175,1008.5,53580.5,64,20,168.89285714285714,80.60795454545455,0.4715909090909091,43,0.6615384615384615,1.8863636363636365,0.5714285714285714,0.5637885194550332,0.4715909090909091,0.47430000000000005,14018.107142857143,54.03593425,21.6763,0,83
1329,1340,12799,12804,39,11,7,4642,110,134,1353,0,1,200,0.0192,0.2909,0.4545,0.0081,1.0,0.7143,0.0,1.5911,1.0414,0.699,-0.5454,-0.0701,0.1613,Other_Faults,11,5,1.8333333333333333,55,1334.5,12801.5,32,24,116.05,82.89285714285714,0.6964285714285714,18,0.5454545454545454,2.0526315789473686,1.375,1.5079644737231006,0.6964285714285714,0.7091000000000001,4525.95,17.08360175,0.34559999999999996,0,39
1164,1173,18324,18328,32,9,4,6356,191,207,1353,0,1,200,0.2661,0.1111,0.4444,0.0066,1.0,1.0,0.0,1.5051,0.9542,0.6021,-0.5556,0.5518,0.1449,Other_Faults,9,4,1.8,36,1168.5,18326.0,26,16,192.6060606060606,171.78378378378378,0.8648648648648649,13,0.48148148148148145,2.2857142857142856,1.8,2.365434468585256,0.8648648648648649,0.8889,6163.393939393939,21.413931,3.4593,0,32
1154,1165,23012,23019,42,12,10,8361,190,207,1353,0,1,200,0.2779,0.4545,0.6364,0.0081,0.9167,0.7,0.0,1.6233,1.0414,0.8451,-0.3636,0.5552,0.1822,Other_Faults,11,7,1.375,77,1159.5,23015.5,36,17,194.4418604651163,107.1923076923077,0.5384615384615384,22,0.5945945945945946,1.826086956521739,1.0909090909090908,1.0882217851610005,0.5384615384615384,0.5455,8166.5581395348845,26.68647225,6.1137999999999995,0,42
126,137,31146,31164,119,19,19,22198,179,197,1353,0,1,200,0.1863,0.399,0.6111,0.0081,0.5789,0.9474,1.0,2.0756,1.0414,1.2553,0.3889,0.4573,0.3329,Other_Faults,11,18,0.5789473684210527,198,131.5,31155.0,58,18,184.98333333333332,111.54773869346734,0.5979899497487438,38,0.6440677966101694,3.051282051282051,0.95,1.0348775800060495,0.5979899497487438,0.601,22013.016666666666,4.0968825,7.0794,0,119
156,163,48235,48244,36,8,9,6430,172,189,1353,0,1,200,0.2306,0.4286,0.7778,0.0052,0.875,1.0,1.0,1.5563,0.8451,0.9542,0.2222,0.3954,0.1687,Other_Faults,7,9,0.7,63,159.5,48239.5,32,17,173.78378378378378,100.46875,0.5625,17,0.5151515151515151,2.0,0.8,1.5599632486790698,0.5625,0.5714,6256.216216216216,7.69420025,3.9202,0,36
25,31,55671,55688,64,12,17,9996,147,166,1353,0,1,200,0.0369,0.3726,0.3529,0.0044,0.5,1.0,1.0,1.8062,0.7782,1.2305,0.6471,0.2202,0.2083,Other_Faults,6,17,0.3333333333333333,102,28.0,55679.5,46,19,153.7846153846154,97.04854368932038,0.6213592233009708,29,0.6170212765957447,2.1333333333333333,0.6666666666666666,0.9551635621365642,0.6213592233009708,0.6274,9842.215384615385,1.559026,1.0701,0,64
1244,1251,81220,81232,42,12,15,7658,175,190,1353,0,1,200,0.1508,0.5,0.5833,0.0052,0.5833,0.8,1.0,1.6233,0.8451,1.0792,0.4167,0.4245,0.1892,Other_Faults,7,12,0.5384615384615384,84,1247.5,81226.0,38,15,178.09302325581396,90.09411764705882,0.49411764705882355,27,0.6923076923076923,1.5,0.75,0.7229966654836785,0.49411764705882355,0.5,7479.906976744186,101.329435,4.0716,0,42
699,708,86285,86296,57,11,12,10612,179,197,1353,0,1,200,0.9534,0.4242,0.8182,0.0066,0.8182,0.9167,1.0,1.7559,0.9542,1.0414,0.1818,0.4545,0.2051,Other_Faults,9,11,0.75,99,703.5,86290.5,40,18,182.9655172413793,106.12,0.57,23,0.5609756097560976,2.375,0.8461538461538461,1.351477594374477,0.57,0.5758,10429.03448275862,60.70536675,21.9282,0,57
131,138,106169,106180,34,9,12,5942,167,182,1353,0,1,200,0.1936,0.5584,0.6364,0.0052,0.7778,0.9167,1.0,1.5315,0.8451,1.0414,0.3636,0.3654,0.1822,Other_Faults,7,11,0.5833333333333334,77,134.5,106174.5,36,15,169.77142857142857,76.17948717948718,0.4358974358974359,21,0.5675675675675675,1.5454545454545454,0.6923076923076923,0.9666438934122441,0.4358974358974359,0.4416,5772.228571428572,14.28047025,4.0656,0,34
100,107,108596,108604,39,11,8,6999,172,189,1353,0,1,200,0.1478,0.3036,0.875,0.0052,0.6364,1.0,1.0,1.5911,0.8451,0.9031,0.125,0.402,0.1622,Other_Faults,7,8,0.7777777777777778,56,103.5,108600.0,30,17,174.975,122.78947368421052,0.6842105263157895,19,0.6129032258064516,1.95,1.2222222222222223,1.353835508176817,0.6842105263157895,0.6964,6824.025,11.2401,2.8082,0,39
1247,1273,120090,120110,301,38,46,51176,160,182,1353,0,1,200,0.1183,0.4211,0.7692,0.0192,0.6842,0.4348,0.0,2.4786,1.415,1.301,-0.2308,0.3283,0.8102,Other_Faults,26,20,1.2380952380952381,520,1260.0,120100.0,92,22,169.4569536423841,98.22648752399232,0.5777351247600768,84,0.9032258064516129,3.541176470588235,0.8085106382978723,0.5359894508887786,0.5777351247600768,0.5789,51006.54304635761,151.326,9.9372,0,301
108,117,80480,80500,105,17,21,16675,151,172,1353,0,1,100,0.1596,0.4167,0.45,0.0066,0.5294,0.9524,1.0,2.0212,0.9542,1.301,0.55,0.2407,0.3068,Other_Faults,9,20,0.42857142857142855,180,112.5,80490.0,58,21,157.31132075471697,92.12707182320442,0.580110497237569,38,0.6440677966101694,2.6923076923076925,0.7727272727272727,0.9131272764759261,0.580110497237569,0.5832999999999999,16517.688679245282,9.055125,6.0648,0,105
159,172,7003,7020,126,21,29,23023,173,196,1353,0,1,100,0.235,0.4299,0.7647,0.0096,0.6191,0.5862,1.0,2.1004,1.1139,1.2305,0.2353,0.4275,0.3678,Other_Faults,13,17,0.7222222222222222,221,165.5,7011.5,60,23,181.28346456692913,103.7072072072072,0.5675675675675675,50,0.819672131147541,2.4705882352941178,0.7,0.6330918422268116,0.5675675675675675,0.5701,22841.71653543307,1.16040325,11.75,0,126
40,56,15755,15765,102,17,10,17813,162,189,1353,0,1,100,0.0591,0.3625,0.625,0.0118,0.9412,1.0,0.0,2.0086,1.2041,1.0,-0.375,0.3643,0.2792,Other_Faults,16,10,1.4545454545454546,160,48.0,15760.0,52,27,172.94174757281553,110.63975155279503,0.6335403726708074,27,0.5094339622641509,3.642857142857143,1.5454545454545454,1.7558490447460762,0.6335403726708074,0.6375,17640.058252427185,0.75648,1.5957,0,102
16,32,21104,21135,225,51,57,33183,133,165,1353,0,1,100,0.0236,0.5464,0.5161,0.0118,0.3137,0.5439,1.0,2.3522,1.2041,1.4914,0.4839,0.1522,0.7844,Other_Faults,16,31,0.5,496,24.0,21119.5,94,32,146.82743362831857,66.76659959758551,0.45271629778672035,108,1.1368421052631579,2.0642201834862384,0.8793103448275862,0.24238605985690645,0.45271629778672035,0.4536,33036.17256637168,0.506868,2.5488,0,225
980,1010,33416,33425,130,33,36,25944,192,212,1353,0,1,100,0.507,0.5185,0.3,0.0222,0.9091,0.25,0.0,2.1139,1.4771,0.9542,-0.7,0.5591,0.4465,Other_Faults,30,9,3.0,270,995.0,33420.5,78,20,198.04580152671755,95.73431734317343,0.4797047970479705,69,0.8734177215189873,1.8571428571428572,0.8918918918918919,0.343055056670872,0.4797047970479705,0.48150000000000004,25745.954198473282,33.2533975,34.983,0,130
111,120,68259,68288,121,27,32,19974,151,175,1353,0,1,100,0.1641,0.5364,0.3103,0.0066,0.3333,0.9063,1.0,2.0828,0.9542,1.4624,0.6897,0.2896,0.4317,Other_Faults,9,29,0.3,261,115.5,68273.5,76,24,163.72131147540983,76.23664122137404,0.4618320610687023,59,0.7662337662337663,2.0166666666666666,0.8181818181818182,0.43668318332494543,0.4618320610687023,0.4636,19810.27868852459,7.88558925,9.6819,0,121
110,117,90910,90937,116,18,28,19935,162,181,1353,0,1,100,0.1626,0.3862,0.2593,0.0052,0.3889,0.9643,1.0,2.0645,0.8451,1.4314,0.7407,0.3426,0.3197,Other_Faults,7,27,0.25,189,113.5,90923.5,68,19,170.3846153846154,104.92105263157895,0.6105263157894737,46,0.6666666666666666,2.4680851063829787,0.6206896551724138,0.6885682528415985,0.6105263157894737,0.6138,19764.615384615387,10.31981725,7.4796,0,116
111,121,104337,104353,101,10,17,16669,153,175,1353,0,1,100,0.1641,0.3688,0.625,0.0074,1.0,0.9412,1.0,2.0043,1.0,1.2041,0.375,0.2894,0.2792,Other_Faults,10,16,0.5882352941176471,160,116.0,104345.0,52,22,163.42156862745097,103.53416149068323,0.6273291925465838,27,0.5094339622641509,3.607142857142857,0.5555555555555556,1.7386348384250363,0.6273291925465838,0.6312,16505.57843137255,12.10402,4.4307,0,101
1240,1252,127346,127368,155,25,28,24156,145,167,1353,0,1,100,0.1493,0.4129,0.5454,0.0089,0.48,0.7857,1.0,2.1903,1.0792,1.3424,0.4545,0.2175,0.4366,Other_Faults,12,22,0.5217391304347826,264,1246.0,127357.0,68,22,154.84615384615384,91.15471698113207,0.5849056603773585,53,0.7681159420289855,2.8703703703703702,0.8620689655172413,0.6931627918952569,0.5849056603773585,0.5871,24001.153846153844,158.686822,7.9129,0,155
382,392,172773,172798,137,18,26,23072,161,175,1353,0,1,100,0.5647,0.452,0.4,0.0074,0.5556,0.9615,1.0,2.1367,1.0,1.3979,0.6,0.3157,0.4138,Other_Faults,10,25,0.38461538461538464,250,387.0,172785.5,70,14,167.18840579710144,91.9203187250996,0.545816733067729,44,0.6197183098591549,3.0444444444444443,0.6666666666666666,0.88879337850656,0.545816733067729,0.548,22904.811594202896,66.8679885,24.846799999999998,0,137
265,276,183293,183331,227,22,38,32920,135,158,1353,0,1,100,0.3917,0.4569,0.2895,0.0081,0.5,1.0,1.0,2.356,1.0414,1.5798,0.7105,0.133,0.6839,Other_Faults,11,38,0.28205128205128205,418,270.5,183312.0,98,23,144.3859649122807,78.56801909307876,0.5417661097852029,60,0.6060606060606061,3.721311475409836,0.5641025641025641,0.7921594361176151,0.5417661097852029,0.5431,32775.614035087725,49.585896,23.502,0,227
123,132,189105,189141,145,18,39,20557,132,151,1353,0,1,100,0.1818,0.5525,0.25,0.0066,0.5,0.9231,1.0,2.1614,0.9542,1.5563,0.75,0.1076,0.5362,Other_Faults,9,36,0.24324324324324326,324,127.5,189123.0,90,19,140.8013698630137,63.252307692307696,0.4461538461538462,57,0.6263736263736264,2.5,0.45,0.5606534581791015,0.4461538461538462,0.4475,20416.198630136983,24.1131825,10.362599999999999,0,145
408,415,195003,195029,111,14,27,16728,144,158,1353,0,1,100,0.6031,0.3901,0.2692,0.0052,0.5,0.963,1.0,2.0453,0.8451,1.415,0.7308,0.1774,0.3097,Other_Faults,7,26,0.25925925925925924,182,411.5,195016.0,66,14,149.35714285714286,91.40983606557377,0.6065573770491803,41,0.6119402985074627,2.642857142857143,0.5,0.8292908074874364,0.6065573770491803,0.6099,16578.64285714286,80.249084,24.7271,0,111
217,225,199985,200008,117,19,24,16891,135,156,1353,0,1,100,0.3208,0.3641,0.3478,0.0059,0.4211,0.9583,1.0,2.0682,0.9031,1.3617,0.6522,0.1279,0.3125,Other_Faults,8,23,0.3333333333333333,184,221.0,199996.5,62,21,143.14406779661016,91.3027027027027,0.6324324324324324,43,0.6825396825396826,2.659090909090909,0.76,0.7947380334486612,0.6324324324324324,0.6359,16747.855932203387,44.1992265,13.7944,0,117
103,112,208092,208112,108,20,22,16455,145,159,1353,0,1,100,0.1523,0.4,0.45,0.0066,0.45,0.9091,1.0,2.0334,0.9542,1.301,0.55,0.1903,0.3068,Other_Faults,9,20,0.42857142857142855,180,107.5,208102.0,58,14,150.96330275229357,90.91160220994475,0.5966850828729282,42,0.711864406779661,2.511627906976744,0.8695652173913043,0.768933725977785,0.5966850828729282,0.6,16304.036697247706,22.370965,6.396599999999999,0,108
1109,1134,219220,219230,116,33,32,18402,150,172,1353,0,1,100,0.3237,0.536,0.4,0.0185,0.7576,0.3125,0.0,2.0645,1.3979,1.0,-0.6,0.2394,0.4138,Other_Faults,25,10,2.272727272727273,250,1121.5,219225.0,70,22,157.28205128205127,73.31474103585657,0.46215139442231074,65,0.9154929577464789,1.7575757575757576,1.0,0.3449358710993053,0.46215139442231074,0.46399999999999997,18244.717948717946,245.8608375,21.040499999999998,0,116
1682,1688,1248097,1248109,53,6,12,3202,40,86,1692,1,0,70,0.0047,0.2639,0.5,0.0036,1.0,1.0,1.0,1.7243,0.7782,1.0792,0.5,-0.528,0.1773,Other_Faults,6,12,0.46153846153846156,72,1685.0,1248103.0,36,46,59.2962962962963,43.863013698630134,0.726027397260274,18,0.4864864864864865,2.789473684210526,0.46153846153846156,2.0492850540339576,0.726027397260274,0.7361,3142.703703703704,2103.053555,0.08460000000000001,53,0
619,659,1292098,1292100,60,40,4,7750,102,164,1690,1,0,70,0.7325,0.25,0.05,0.0237,1.0,0.5,0.0,1.7781,1.6021,0.301,-0.95,0.0091,0.1852,Other_Faults,40,2,13.333333333333334,80,639.0,1292099.0,84,62,127.04918032786885,95.67901234567901,0.7407407407407407,44,0.5176470588235295,1.3333333333333333,8.0,0.3892525745284204,0.7407407407407407,0.75,7622.950819672131,825.651261,32.230000000000004,60,0
1683,1690,1318359,1318378,98,12,19,5702,40,84,1692,1,0,70,0.0024,0.2632,0.3684,0.0041,0.5833,1.0,1.0,1.9912,0.8451,1.2787,0.6316,-0.5454,0.2445,Other_Faults,7,19,0.35,133,1686.5,1318368.5,52,44,57.5959595959596,42.55223880597015,0.7313432835820896,31,0.5849056603773585,3.0625,0.6,1.2801500210054042,0.7313432835820896,0.7368,5644.404040404041,2223.42847525,0.0744,98,0
0,27,1359864,1359867,63,28,7,7045,80,156,1690,1,0,70,0.0,0.2222,0.1111,0.016,0.9643,0.4286,0.0,1.7993,1.4314,0.4771,-0.8889,-0.1264,0.1862,Other_Faults,27,3,6.75,81,13.5,1359865.5,60,76,110.078125,85.91463414634147,0.7682926829268293,35,0.5737704918032787,1.75,3.5,0.6457433513088319,0.7682926829268293,0.7778,6934.921875,18.35818425,0.0,63,0
0,21,1399301,1399304,52,21,4,5644,56,151,1690,1,0,70,0.0,0.1746,0.1429,0.0124,1.0,0.75,0.0,1.716,1.3222,0.4771,-0.8571,-0.152,0.1687,Other_Faults,21,3,5.25,63,10.5,1399302.5,48,95,106.49056603773585,88.1875,0.8125,25,0.5102040816326531,2.0,4.2,1.0438518721192924,0.8125,0.8254,5537.509433962264,14.69267625,0.0,52,0
1508,1550,1791800,1791803,92,42,15,10838,72,198,1690,1,0,70,0.1657,0.2698,0.0714,0.0248,1.0,0.2,0.0,1.9638,1.6233,0.4771,-0.9286,-0.0796,0.2359,Other_Faults,42,3,10.5,126,1529.0,1791801.5,90,126,116.53763440860214,85.33858267716535,0.7244094488188977,57,0.6263736263736264,1.5862068965517242,2.625,0.35572495277570576,0.7244094488188977,0.7302,10721.462365591397,2739.6644935,9.444899999999999,92,0
1673,1687,1891620,1891638,86,23,18,6442,28,101,1692,1,0,70,0.0059,0.6587,0.7778,0.0083,0.6087,1.0,1.0,1.9345,1.1461,1.2553,0.2222,-0.4148,0.417,Other_Faults,14,18,0.7368421052631579,252,1680.0,1891629.0,64,73,74.04597701149426,25.462450592885375,0.33992094861660077,41,0.6307692307692307,2.0476190476190474,1.2105263157894737,0.6425135985938697,0.33992094861660077,0.34130000000000005,6367.954022988506,3177.93672,0.2419,86,0
1677,1688,2058260,2058272,95,14,12,5714,24,93,1692,1,0,70,0.0047,0.2803,0.9167,0.0065,0.7857,1.0,1.0,1.9777,1.0414,1.0792,0.0833,-0.5301,0.2432,Other_Faults,11,12,0.8461538461538461,132,1682.5,2058266.0,46,69,59.520833333333336,42.962406015037594,0.7142857142857143,26,0.5531914893617021,3.5185185185185186,1.0769230769230769,1.7633754924137688,0.7142857142857143,0.7197,5654.479166666667,3463.032545,0.1222,95,0
